NAME,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
CUESTA COLLEGE,SAN LUIS OBISPO,CA,USA,35.3298590000001,-120.741624
COLLEGE OF THE DESERT,PALM DESERT,CA,USA,33.7324840000001,-116.38761
DIABLO VALLEY COLLEGE,PLEASANT HILL,CA,USA,37.9680353190001,-122.069861367
REEDLEY COLLEGE,REEDLEY,CA,USA,36.6059679700001,-119.459929523
LONG BEACH CITY COLLEGE,LONG BEACH,CA,USA,33.831741347,-118.135819317
MT SAN JACINTO COMMUNITY COLLEGE DISTRICT,SAN JACINTO,CA,USA,33.807364104,-116.970062639
NAPA VALLEY COLLEGE,NAPA,CA,USA,38.274015266,-122.274510209
RIVERSIDE CITY COLLEGE,RIVERSIDE,CA,USA,33.9714813570001,-117.380540006
J RENEE COLLEGE,ELGIN,IL,USA,42.0703545040001,-88.289545386
NATIONAL PERSONAL TRAINING INSTITUTE OF COLORADO,LAKEWOOD,CO,USA,39.740862857,-105.154449734
BRYAN COLLEGE-GOLD RIVER,GOLD RIVER,CA,USA,38.6236269770001,-121.262813099
ITT TECHNICAL INSTITUTE-MERRILLVILLE,MERRILLVILLE,IN,USA,41.464362405,-87.326847909
ITT TECHNICAL INSTITUTE-TALLAHASSEE,TALLAHASSEE,FL,USA,30.4773393290001,-84.296532164
ITT TECHNICAL INSTITUTE-SALEM,SALEM,VA,USA,37.2663333720001,-80.019706587
ITT TECHNICAL INSTITUTE-AKRON,AKRON,OH,USA,41.1342454900001,-81.624260958
ITT TECHNICAL INSTITUTE-CORONA,CORONA,CA,USA,33.8190092830001,-117.508534695
ITT TECHNICAL INSTITUTE-JOHNSON CITY,JOHNSON CITY,TN,USA,36.3816646720001,-82.4306036739999
ITT TECHNICAL INSTITUTE-DESOTO,DESOTO,TX,USA,32.5915670970001,-96.878130906
ITT TECHNICAL INSTITUTE-NORTH CHARLESTON,NORTH CHARLESTON,SC,USA,32.9004319110001,-80.0274952139999
ITT TECHNICAL INSTITUTE-AURORA,AURORA,CO,USA,39.6742022930001,-104.842064202
ITT TECHNICAL INSTITUTE-DEARBORN,DEARBORN,MI,USA,42.303310707,-83.264138777
ITT TECHNICAL INSTITUTE-LAS VEGAS,NORTH LAS VEGAS,NV,USA,36.216915509,-115.190387883
REGINA'S COLLEGE OF BEAUTY-CHARLOTTE,CHARLOTTE,NC,USA,35.2361891260001,-80.884164695
DU BOIS BUSINESS COLLEGE-DU BOIS,DU BOIS,PA,USA,41.124713,-78.756002
MEDTECH INSTITUTE,FALLS CHURCH,VA,USA,38.869806548,-77.170095885
NUTEK ACADEMY OF BEAUTY INC,MOUNT STERLING,KY,USA,38.075641519,-83.950112691
KAY HARVEY ACADEMY OF HAIR DESIGN,WEST SPRINGFIELD,MA,USA,42.105740607,-72.6227040859999
LA BARON HAIRDRESSING ACADEMY-BROCKTON,BROCKTON,MA,USA,42.05192565,-71.059851437
LA BARON HAIRDRESSING ACADEMY-NEW BEDFORD,NEW BEDFORD,MA,USA,41.633758426,-70.929305507
ITT TECHNICAL INSTITUTE-WYOMING,WYOMING,MI,USA,42.8547840000001,-85.714524
UNIVERSITY OF PHOENIX-MISSISSIPPI,FLOWOOD,MS,USA,32.334286606,-90.0931939929999
SALON 496 BARBER ACADEMY,GREENVILLE,SC,USA,34.831708753,-82.371116253
MESIVTA KESER TORAH,LAKEWOOD,NJ,USA,40.1773682990001,-74.022624159
REGENCY BEAUTY INSTITUTE-CHAMPAIGN,CHAMPAIGN,IL,USA,40.1413803510001,-88.2517427669999
REGENCY BEAUTY INSTITUTE-OLATHE,OLATHE,KS,USA,38.9031202100001,-94.780239117
ITT TECHNICAL INSTITUTE-MOBILE,MOBILE,AL,USA,30.6680323030001,-88.119727884
EMPIRE BEAUTY SCHOOL-LISLE,LISLE,IL,USA,41.7791371340001,-88.107234346
ITT TECHNICAL INSTITUTE-COLUMBIA,COLUMBIA,SC,USA,34.0161460240001,-81.08439925
ITT TECHNICAL INSTITUTE-SAN BERNARDINO,SAN BERNARDINO,CA,USA,34.0700680890001,-117.270676436
HARMONY PATH SCHOOL OF MASSAGE THERAPY,ROCKY RIVER,OH,USA,41.46229794,-81.851916108
REGENCY BEAUTY INSTITUTE-COLUMBUS,COLUMBUS,OH,USA,40.0649929100001,-83.023971326
NATIONAL PERSONAL TRAINING INSTITUTE OF COLORADO,COLORADO SPRINGS,CO,USA,38.894095324,-104.754668375
EMMANUEL COLLEGE,FRANKLIN SPRINGS,GA,USA,34.2826170000001,-83.146825
SAN FRANCISCO STATE UNIVERSITY,SAN FRANCISCO,CA,USA,37.721345016,-122.477904811
SANTA ROSA JUNIOR COLLEGE,SANTA ROSA,CA,USA,38.454159567,-122.720688635
AIMS COMMUNITY COLLEGE,GREELEY,CO,USA,40.409036944,-104.764334894
PIKES PEAK COMMUNITY COLLEGE,COLORADO SPRINGS,CO,USA,38.7642866090001,-104.787260751
RED ROCKS COMMUNITY COLLEGE,LAKEWOOD,CO,USA,39.7202773990001,-105.150093718
UNIVERSITY OF ALASKA ANCHORAGE,ANCHORAGE,AK,USA,61.1895541220001,-149.826134888
INTERNATIONAL COLLEGE OF BEAUTY ARTS & SCIENCES,LOS ANGELES,CA,USA,34.148059002,-118.273220112
JOHN PAUL THE GREAT CATHOLIC UNIVERSITY,ESCONDIDO,CA,USA,32.8996153470001,-117.108291098
PAUL MITCHELL THE SCHOOL-COLUMBIA,COLUMBIA,SC,USA,33.9982184350001,-81.0406072219999
PAUL MITCHELL THE SCHOOL-CHARLESTON,NORTH CHARLESTON,SC,USA,32.8746109200001,-80.022851727
KENNETH SHULER SCHOOL OF COSMETOLOGY-GREENVILLE,GREENVILLE,SC,USA,34.791107002,-82.484561818
BEAUTY SCHOOLS OF AMERICA,MIAMI BEACH,FL,USA,25.774802025,-80.138688824
DEWEY UNIVERSITY-HATILLO,HATILLO,PR,PRI,18.4106196010001,-66.7965316949999
DEWEY UNIVERSITY-MANATI,MANATI,PR,PRI,18.420421601,-66.490299695
STEVENS-HENAGER COLLEGE,IDAHO FALLS,ID,USA,43.4689453560001,-111.991016386
AVALON SCHOOL OF COSMETOLOGY-PHOENIX,PHOENIX,AZ,USA,33.639419135,-112.058087968
AVALON SCHOOL OF COSMETOLOGY-LAYTON,LAYTON,UT,USA,41.089916406,-112.003640117
NORTH CENTRAL COLLEGE,NAPERVILLE,IL,USA,41.7746758220001,-88.143258768
AVTEC-ALASKA'S INSTITUTE OF TECHNOLOGY,SEWARD,AK,USA,60.111047,-149.44423
JACKSONVILLE STATE UNIVERSITY,JACKSONVILLE,AL,USA,33.8221635250001,-85.766405992
NORTHWEST-SHOALS COMMUNITY COLLEGE,MUSCLE SHOALS,AL,USA,34.7395665620001,-87.6773298689999
LURLEEN B WALLACE COMMUNITY COLLEGE,ANDALUSIA,AL,USA,31.322946986,-86.452262236
GADSDEN STATE COMMUNITY COLLEGE,GADSDEN,AL,USA,33.991865918,-85.991298956
JEFFERSON STATE COMMUNITY COLLEGE,BIRMINGHAM,AL,USA,33.652534513,-86.707232703
LAWSON STATE COMMUNITY COLLEGE-BIRMINGHAM CAMPUS,BIRMINGHAM,AL,USA,33.451673489,-86.89023356
ALABAMA SOUTHERN COMMUNITY COLLEGE,MONROEVILLE,AL,USA,31.4889245320001,-87.3263519669999
H COUNCILL TRENHOLM STATE COMMUNITY COLLEGE,MONTGOMERY,AL,USA,32.350108796,-86.343057347
SOUTHERN UNION STATE COMMUNITY COLLEGE,WADLEY,AL,USA,33.1285570320001,-85.5725984219999
UNIVERSITY OF SPA & COSMETOLOGY ARTS,SPRINGFIELD,IL,USA,39.766720257,-89.7108392009999
UNIVERSITY OF ILLINOIS UNIVERSITY ADMINISTRATION,URBANA,IL,USA,40.1084880000001,-88.228381
VANDERCOOK COLLEGE OF MUSIC,CHICAGO,IL,USA,41.8368328700001,-87.629137694
ANCILLA COLLEGE,DONALDSON,IN,USA,41.3379780000001,-86.4454479999999
APEX ACADEMY OF HAIR DESIGN INC,ANDERSON,IN,USA,40.112112607,-85.680769168
CALUMET COLLEGE OF SAINT JOSEPH,WHITING,IN,USA,41.6712161670001,-87.493433838
COCHISE COUNTY COMMUNITY COLLEGE DISTRICT,DOUGLAS,AZ,USA,31.3656257760001,-109.69033893
COCONINO COMMUNITY COLLEGE,FLAGSTAFF,AZ,USA,35.171327537,-111.64563148
SOUTHERN ILLINOIS UNIVERSITY-EDWARDSVILLE,EDWARDSVILLE,IL,USA,38.7939490000001,-89.997779
TRINITY CHRISTIAN COLLEGE,PALOS HEIGHTS,IL,USA,41.669188923,-87.784156544
PHOENIX COLLEGE,PHOENIX,AZ,USA,33.481361463,-112.088293419
PIMA MEDICAL INSTITUTE-MESA,MESA,AZ,USA,33.396877928,-111.874170346
CENTRAL ARIZONA COLLEGE,COOLIDGE,AZ,USA,32.957092028,-111.652501346
YAVAPAI COLLEGE,PRESCOTT,AZ,USA,34.547805543,-112.454155764
CERRO COSO COMMUNITY COLLEGE,RIDGECREST,CA,USA,35.5672767200001,-117.670924495
MERCED COLLEGE,MERCED,CA,USA,37.3353000770001,-120.476463759
SAN JOAQUIN DELTA COLLEGE,STOCKTON,CA,USA,37.9946428120001,-121.31722648
COLLEGE OF THE SEQUOIAS,VISALIA,CA,USA,36.322956796,-119.314775247
YUBA COLLEGE,MARYSVILLE,CA,USA,39.1265361760001,-121.539640233
TRINIDAD STATE JUNIOR COLLEGE,TRINIDAD,CO,USA,37.1729386710001,-104.512184168
COLORADO MESA UNIVERSITY,GRAND JUNCTION,CO,USA,39.0778423670001,-108.553517792
COLORADO NORTHWESTERN COMMUNITY COLLEGE,RANGELY,CO,USA,40.0802599730001,-108.790020144
SANTA FE COLLEGE,GAINESVILLE,FL,USA,29.6824704810001,-82.432614029
SOUTH FLORIDA STATE COLLEGE,AVON PARK,FL,USA,27.5695526330001,-81.508386794
BAKER UNIVERSITY,BALDWIN CITY,KS,USA,38.777278127,-95.1882305249999
CENTRAL BAPTIST THEOLOGICAL SEMINARY,SHAWNEE,KS,USA,39.0094120470001,-94.83844931
DODGE CITY COMMUNITY COLLEGE,DODGE CITY,KS,USA,37.777837526,-100.037274932
FLINT HILLS TECHNICAL COLLEGE,EMPORIA,KS,USA,38.420955,-96.223623
GARDEN CITY COMMUNITY COLLEGE,GARDEN CITY,KS,USA,37.970146189,-100.848082736
HASKELL INDIAN NATIONS UNIVERSITY,LAWRENCE,KS,USA,38.9377864960001,-95.232512764
AVEDA INSTITUTE-DES MOINES,WEST DES MOINES,IA,USA,41.5626749890001,-93.802585734
SPRINGFIELD COLLEGE-SCHOOL OF PROFESSIONAL AND CONTINUING STUDIES,SPRINGFIELD,MA,USA,42.096440107,-72.590744085
MARIAN HEALTH CAREERS CENTER-VAN NUYS CAMPUS,VAN NUYS,CA,USA,34.1774768810001,-118.465554728
SANFORD-BROWN COLLEGE-BROOKLYN CENTER,BROOKLYN CENTER,MN,USA,45.064910695,-93.306035094
COLTON-REDLANDS-YUCAIPA REGIONAL OCCUPATIONAL PROGRAM,REDLANDS,CA,USA,34.06829,-117.204959176
INTERNATIONAL CULINARY CENTER-CALIFORNIA,CAMPBELL,CA,USA,37.293624918,-121.961474675
MILAN INSTITUTE-LAS VEGAS,LAS VEGAS,NV,USA,36.1619337600001,-115.170641474
DONNA'S ACADEMY OF HAIR DESIGN,SMITHVILLE,MO,USA,39.355842137,-94.584916078
NEW YORK SCHOOL OF ESTHETICS & DAY SPA,WHITE PLAINS,NY,USA,41.0766648320001,-73.8577952919999
PANACHE ACADEMY OF BEAUTY,BARABOO,WI,USA,43.4669873990001,-89.739243
FINGER LAKES HEALTH COLLEGE OF NURSING,GENEVA,NY,USA,42.8764306800001,-76.987839665
MIDWEST TECHNICAL INSTITUTE-RIDGELAND,RIDGELAND,MS,USA,32.4025164110001,-90.178196374
CHRISTINE VALMY INTERNATIONAL SCHOOL OF ESTHETICS & COSMETOLOGY,PINE BROOK,NJ,USA,40.8689765660001,-74.3583285669999
CITY COLLEGE-HOLLYWOOD,HOLLYWOOD,FL,USA,26.0252701960001,-80.219967072
CHRISTIE'S EDUCATION,NEW YORK,NY,USA,40.7541850750001,-73.981688885
PRINCE INSTITUTE-GREAT LAKES,ELMHURST,IL,USA,42.043663382,-88.046180562
STELLA AND CHARLES GUTTMAN COMMUNITY COLLEGE,NEW YORK,NY,USA,40.753029596,-73.984055101
OHIO CHRISTIAN UNIVERSITY,CIRCLEVILLE,OH,USA,39.6108945670001,-82.90598625
COLUMBIANA COUNTY CAREER AND TECHNICAL CENTER,LISBON,OH,USA,40.767728859,-80.748146208
BRYANT & STRATTON COLLEGE-CLEVELAND,CLEVELAND,OH,USA,41.503415084,-81.6844698909999
ZANE STATE COLLEGE,ZANESVILLE,OH,USA,39.961387228,-82.031768787
BROWN MACKIE COLLEGE-NORTH CANTON,CANTON,OH,USA,40.8448782740001,-81.429211072
OHIO STATE UNIVERSITY-LIMA CAMPUS,LIMA,OH,USA,40.737828091,-84.0261946209999
OHIO STATE UNIVERSITY-MAIN CAMPUS,COLUMBUS,OH,USA,39.9994934320001,-83.0087917879999
COLLEGE OF CENTRAL FLORIDA,OCALA,FL,USA,29.166078785,-82.175692279
UNIVERSITY OF WEST GEORGIA,CARROLLTON,GA,USA,33.574421353,-85.099006512
SAVANNAH TECHNICAL COLLEGE,SAVANNAH,GA,USA,32.0232114740001,-81.1147530969999
ATHENS TECHNICAL COLLEGE,ATHENS,GA,USA,33.990182614,-83.339598434
CUYAHOGA VALLEY CAREER CENTER,BRECKSVILLE,OH,USA,41.344554831,-81.625374726
PAYNE THEOLOGICAL SEMINARY,WILBERFORCE,OH,USA,39.715286,-83.884871
FIRELANDS REGIONAL MEDICAL CENTER SCHOOL OF NURSING,SANDUSKY,OH,USA,41.437190446,-82.7118904339999
FORTIS COLLEGE-CENTERVILLE,CENTERVILLE,OH,USA,39.6443638430001,-84.1460456629999
UNIVERSITY OF RIO GRANDE,RIO GRANDE,OH,USA,38.8805796030001,-82.377359024
GALLIPOLIS CAREER COLLEGE,GALLIPOLIS,OH,USA,38.8430228190001,-82.256841868
PIEDMONT COLLEGE,DEMOREST,GA,USA,34.5666301470001,-83.5432158799999
GEORGIA NORTHWESTERN TECHNICAL COLLEGE,ROME,GA,USA,34.224672727,-85.171361098
COLUMBUS STATE UNIVERSITY,COLUMBUS,GA,USA,32.501555581,-84.940796378
EASTERN IOWA COMMUNITY COLLEGE DISTRICT,DAVENPORT,IA,USA,41.5477497620001,-90.468569802
INDIAN HILLS COMMUNITY COLLEGE,OTTUMWA,IA,USA,41.045105269,-92.394736442
NORTHEAST IOWA COMMUNITY COLLEGE,CALMAR,IA,USA,43.174954192,-91.865647349
COLLEGE OF SOUTHERN IDAHO,TWIN FALLS,ID,USA,42.582836059,-114.473130424
CITY COLLEGES OF CHICAGO-WILBUR WRIGHT COLLEGE,CHICAGO,IL,USA,41.958774432,-87.78786774
OAKTON COMMUNITY COLLEGE,DES PLAINES,IL,USA,42.061893324,-87.8806439969999
WHEATON COLLEGE,WHEATON,IL,USA,41.8709427430001,-88.0968102419999
COLLEGE OF DUPAGE,GLEN ELLYN,IL,USA,41.8415768510001,-88.071634788
BENEDICTINE UNIVERSITY,LISLE,IL,USA,41.776394813,-88.0959476789999
MIDWESTERN UNIVERSITY-DOWNERS GROVE,DOWNERS GROVE,IL,USA,41.8283615060001,-88.0017024109999
ELGIN COMMUNITY COLLEGE,ELGIN,IL,USA,42.0180664640001,-88.321939763
SALINA AREA TECHNICAL COLLEGE,SALINA,KS,USA,38.7935970230001,-97.636873915
WASHBURN INSTITUTE OF TECHNOLOGY,TOPEKA,KS,USA,39.0446379270001,-95.751283383
JAMES A RHODES STATE COLLEGE,LIMA,OH,USA,40.7383472830001,-84.026318831
THE UNIVERSITY OF FINDLAY,FINDLAY,OH,USA,41.0543979780001,-83.651471789
EMPIRE BEAUTY SCHOOL-VIRGINIA BEACH,VIRGINIA BEACH,VA,USA,36.8385855550001,-76.135527297
ROSS MEDICAL EDUCATION CENTER-MORGANTOWN,MORGANTOWN,WV,USA,39.6534275180001,-79.9422529719999
PAUL MITCHELL THE SCHOOL-OGDEN,OGDEN,UT,USA,41.225236421,-111.974235371
GOLF ACADEMY OF AMERICA-DALLAS,FARMERS BRANCH,TX,USA,32.922799551,-96.9171907909999
MIAMI AD SCHOOL-NEW YORK,ASTORIA,NY,USA,40.7044310000001,-73.986638
LARRY'S BARBER COLLEGE,CHICAGO,IL,USA,41.7037111080001,-87.643207404
FUTURA CAREER INSTITUTE,HIALEAH,FL,USA,25.8630992710001,-80.307230824
FLAIR BEAUTY COLLEGE,VALENCIA,CA,USA,34.414849888,-118.465238613
ETERNITY COSMETOLOGY SCHOOL,WEST PALM BEACH,FL,USA,26.6502563270001,-80.11406485
VANTAGE COLLEGE,EL PASO,TX,USA,31.7418454260001,-106.332267248
COLLEGE OF INTERNATIONAL ESTHETICS INC,ARVADA,CO,USA,39.7905836090001,-105.075942601
MEDICAL ALLIED CAREER CENTER,SANTA FE SPRINGS,CA,USA,33.9177108150001,-118.062951
LOURDES UNIVERSITY,SYLVANIA,OH,USA,41.7086942780001,-83.7066490399999
YOUNGSTOWN STATE UNIVERSITY,YOUNGSTOWN,OH,USA,41.1058939750001,-80.6468878009999
MARION TECHNICAL COLLEGE,MARION,OH,USA,40.5770172730001,-83.08915622
OHIO STATE UNIVERSITY-MARION CAMPUS,MARION,OH,USA,40.5793081300001,-83.089499753
WRIGHT STATE UNIVERSITY-LAKE CAMPUS,CELINA,OH,USA,40.5460744160001,-84.509193838
UPPER VALLEY CAREER CENTER,PIQUA,OH,USA,40.160623656,-84.214683689
CANTON CITY SCHOOLS ADULT CAREER AND TECHNICAL EDUCATION,CANTON,OH,USA,40.7994135060001,-81.37797231
UNIVERSITY OF MOUNT UNION,ALLIANCE,OH,USA,40.904712637,-81.108457293
AKRON SCHOOL OF PRACTICAL NURSING,AKRON,OH,USA,41.085581244,-81.576760264
KENT STATE UNIVERSITY AT TRUMBULL,WARREN,OH,USA,41.279152519,-80.837362917
BUCKEYE JOINT VOCATIONAL SCHOOL,NEW PHILADELPHIA,OH,USA,40.4705306020001,-81.40195668
WASHINGTON STATE COMMUNITY COLLEGE,MARIETTA,OH,USA,39.4313121820001,-81.434841886
WASHINGTON COUNTY CAREER CENTER-ADULT TECHNICAL TRAINING,MARIETTA,OH,USA,39.4323452610001,-81.50144045
SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,DURANT,OK,USA,34.005868503,-96.375719286
SOUTHERN OKLAHOMA TECHNOLOGY CENTER,ARDMORE,OK,USA,34.186239486,-97.0829709
CAMERON UNIVERSITY,LAWTON,OK,USA,34.6064873890001,-98.43416336
SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,WEATHERFORD,OK,USA,35.53620333,-98.70860609
WESTERN OKLAHOMA STATE COLLEGE,ALTUS,OK,USA,34.66901768,-99.336990382
EASTERN OKLAHOMA STATE COLLEGE,WILBURTON,OK,USA,34.914078756,-95.32899528
UMPQUA COMMUNITY COLLEGE,ROSEBURG,OR,USA,43.2901926600001,-123.331936954
KLAMATH COMMUNITY COLLEGE,KLAMATH FALLS,OR,USA,42.195027775,-121.698855194
PHAGANS NEWPORT ACADEMY OF COSMETOLOGY CAREERS,NEWPORT,OR,USA,44.635975064,-124.051261998
BAIS HAMEDRASH AND MESIVTA OF BALTIMORE,BALTIMORE,MD,USA,39.3792109550001,-76.6748507839999
LONG ISLAND BARBER INSTITUTE,HEMPSTEAD,NY,USA,40.6997347970001,-73.615268116
CURVE METRIC SCHOOL OF HAIR DESIGN,ELMWOOD PARK,IL,USA,41.9376775170001,-87.818728387
ATHENA CAREER ACADEMY,TOLEDO,OH,USA,41.7114604180001,-83.67631484
THE BARBER SCHOOL,MIDVALE,UT,USA,40.621422524,-111.891497464
BE'ER YAAKOV TALMUDIC SEMINARY,SPRING VALLEY,NY,USA,41.1388429,-74.028502768
RGV CAREERS,PHARR,TX,USA,26.2075090660001,-98.198576856
LEMELANGE ACADEMY OF HAIR,NAPA,CA,USA,38.2982005100001,-122.287009591
AVEDA INSTITUTE-TUCSON,TUCSON,AZ,USA,32.232639422,-110.957057332
DIAMOND BEAUTY COLLEGE,SOUTH EL MONTE,CA,USA,34.0629627750001,-118.046711448
UNITEK COLLEGE,SOUTH SAN FRANCISCO,CA,USA,37.6564237040001,-122.455595644
FLORIDA INSTITUTE OF RECORDING SOUND AND TECHNOLOGY,ORLANDO,FL,USA,28.5787101060001,-81.411445478
GREATER ALTOONA CAREER & TECHNOLOGY CENTER,ALTOONA,PA,USA,40.5084429840001,-78.3974984399999
EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,EAST STROUDSBURG,PA,USA,40.996981879,-75.173755709
LA SALLE UNIVERSITY,PHILADELPHIA,PA,USA,40.038673063,-75.151925757
THE ART INSTITUTE OF PHILADELPHIA,PHILADELPHIA,PA,USA,39.9510962100001,-75.167664424
COMMUNITY COLLEGE OF PHILADELPHIA,PHILADELPHIA,PA,USA,39.962027956,-75.16578982
NEW DIMENSIONS BEAUTY ACADEMY INC,PARKER,CO,USA,39.534563039,-104.766660085
PAUL MITCHELL THE SCHOOL-RENO,RENO,NV,USA,39.5092231,-119.803848956
BOISE BARBER COLLEGE,BOISE,ID,USA,43.6326673230001,-116.276297985
AUSTIN KADE ACADEMY,IDAHO FALLS,ID,USA,43.4809907860001,-112.002118977
ELAINE STERLING INSTITUTE,SANDY SPRINGS,GA,USA,33.8868685240001,-84.382180526
MITSU SATO HAIR ACADEMY,OVERLAND PARK,KS,USA,38.965643974,-94.670256812
SAE INSTITUTE OF TECHNOLOGY-LOS ANGELES,LOS ANGELES,CA,USA,34.098299465,-118.333089406
FLORIDA VOCATIONAL INSTITUTE,MIAMI,FL,USA,25.732720903,-80.305151654
SAE INSTITUTE OF TECHNOLOGY-ATLANTA,ATLANTA,GA,USA,33.75998422,-84.3882888649999
SAE INSTITUTE OF TECHNOLOGY-MIAMI,NORTH MIAMI BEACH,FL,USA,25.923902431,-80.155491726
NEW ENGLAND INSTITUTE OF TECHNOLOGY,EAST GREENWICH,RI,USA,41.715095982,-71.445196196
EMPIRE BEAUTY SCHOOL-WARWICK,WARWICK,RI,USA,41.7036753720001,-71.493263644
SALVE REGINA UNIVERSITY,NEWPORT,RI,USA,41.4715447070001,-71.301239516
BRYANT UNIVERSITY,SMITHFIELD,RI,USA,41.920091615,-71.539547061
PROVIDENCE COLLEGE,PROVIDENCE,RI,USA,41.844192837,-71.437905829
AIKEN TECHNICAL COLLEGE,GRANITEVILLE,SC,USA,33.5338330810001,-81.841666258
UNIVERSITY OF SOUTH CAROLINA-AIKEN,AIKEN,SC,USA,33.5742307510001,-81.767872583
FLORENCE-DARLINGTON TECHNICAL COLLEGE,FLORENCE,SC,USA,34.2438822760001,-79.814690275
FRANCIS MARION UNIVERSITY,FLORENCE,SC,USA,34.1923479610001,-79.654386936
LANDER UNIVERSITY,GREENWOOD,SC,USA,34.201142835,-82.1663512649999
CLAFLIN UNIVERSITY,ORANGEBURG,SC,USA,33.4976236910001,-80.85399691
ORANGEBURG CALHOUN TECHNICAL COLLEGE,ORANGEBURG,SC,USA,33.5448496440001,-80.829269961
NORTHERN STATE UNIVERSITY,ABERDEEN,SD,USA,45.4525545450001,-98.4836999999999
SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,RAPID CITY,SD,USA,44.0754393510001,-103.205752903
LINCOLN COLLEGE OF TECHNOLOGY-NASHVILLE,NASHVILLE,TN,USA,36.195404909,-86.745661949
VOLUNTEER BEAUTY ACADEMY-NASHVILLE,NASHVILLE,TN,USA,36.047871742,-86.7151036659999
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-NEWBERN,NEWBERN,TN,USA,36.1199575700001,-89.257180423
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MORRISTOWN,MORRISTOWN,TN,USA,36.204642961,-83.299503107
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS,PARIS,TN,USA,36.2964079060001,-88.296431774
SOUTH COLLEGE,KNOXVILLE,TN,USA,35.961629642,-83.974782722
SOUTHEAST TECHNICAL INSTITUTE,SIOUX FALLS,SD,USA,43.5704464570001,-96.7802411499999
WESTERN DAKOTA TECHNICAL INSTITUTE,RAPID CITY,SD,USA,44.076740418,-103.179341978
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-RIPLEY,RIPLEY,TN,USA,35.779743766,-89.5192851469999
AUSTIN PEAY STATE UNIVERSITY,CLARKSVILLE,TN,USA,36.5333193020001,-87.354080723
TENNESSEE TECHNOLOGICAL UNIVERSITY,COOKEVILLE,TN,USA,36.1746591740001,-85.503956864
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-HARRIMAN,HARRIMAN,TN,USA,35.962651104,-84.526347645
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MURFREESBORO,MURFREESBORO,TN,USA,35.845623699,-86.41008944
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-ONEIDA-HUNTSVILLE,HUNTSVILLE,TN,USA,36.408177155,-84.5282727919999
TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-COVINGTON,COVINGTON,TN,USA,35.5452252750001,-89.6599757879999
TEMPLE COLLEGE,TEMPLE,TX,USA,31.070122548,-97.351238692
TEXARKANA COLLEGE,TEXARKANA,TX,USA,33.4418681940001,-94.0779999279999
AMBERTON UNIVERSITY,GARLAND,TX,USA,32.859936889,-96.653027835
LETOURNEAU UNIVERSITY,LONGVIEW,TX,USA,32.4676582430001,-94.7272601399999
UNIVERSITY OF HOUSTON-CLEAR LAKE,HOUSTON,TX,USA,29.5825227920001,-95.098128537
LEE COLLEGE,BAYTOWN,TX,USA,29.7316543310001,-94.9767239339999
THE UNIVERSITY OF TEXAS RIO GRANDE VALLEY,EDINBURG,TX,USA,26.3066286430001,-98.172188322
TEXAS A & M UNIVERSITY-COMMERCE,COMMERCE,TX,USA,33.2438144760001,-95.90691259
TEXAS A & M UNIVERSITY-KINGSVILLE,KINGSVILLE,TX,USA,27.5251679470001,-97.882387498
PARIS JUNIOR COLLEGE,PARIS,TX,USA,33.6509291150001,-95.5291773389999
TEXAS TECH UNIVERSITY,LUBBOCK,TX,USA,33.580451227,-101.877128855
MCLENNAN COMMUNITY COLLEGE,WACO,TX,USA,31.589846736,-97.173021427
BAYLOR UNIVERSITY,WACO,TX,USA,31.546149574,-97.1184525799999
STEPHEN F AUSTIN STATE UNIVERSITY,NACOGDOCHES,TX,USA,31.622408627,-94.646891062
FRANK PHILLIPS COLLEGE,BORGER,TX,USA,35.6577777030001,-101.406004789
INDIANA UNIVERSITY-PURDUE UNIVERSITY-FORT WAYNE,FORT WAYNE,IN,USA,41.1154183570001,-85.1117466169999
BALL STATE UNIVERSITY,MUNCIE,IN,USA,40.199969944,-85.4087774609999
INDIANA UNIVERSITY-SOUTHEAST,NEW ALBANY,IN,USA,38.3431707660001,-85.818900438
INDIANA WESLEYAN UNIVERSITY-MARION,MARION,IN,USA,40.518494795,-85.661991261
PANOLA COLLEGE,CARTHAGE,TX,USA,32.1562136160001,-94.3563551239999
WEST TEXAS A & M UNIVERSITY,CANYON,TX,USA,34.981563556,-101.915758776
WESTERN TEXAS COLLEGE,SNYDER,TX,USA,32.678585895,-100.914369039
THE UNIVERSITY OF TEXAS AT TYLER,TYLER,TX,USA,32.314857562,-95.249240576
TEXAS A & M INTERNATIONAL UNIVERSITY,LAREDO,TX,USA,27.573503891,-99.435225228
EASTERN SHORE COMMUNITY COLLEGE,MELFA,VA,USA,37.640459616,-75.7508017279999
FERRUM COLLEGE,FERRUM,VA,USA,36.926647986,-80.0208637269999
